price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num
11199,2011.0,Toyota,Toyota Camry,excellent,gas,98605.0,clean,other,fwd,sedan,green,al,4.0
48200,2018.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,33467.0,clean,automatic,4wd,pickup,white,al,8.0
26995,2017.0,Ford,Ford F-150,good,gas,114741.0,clean,automatic,rwd,truck,red,al,6.0
36400,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,other,69988.0,clean,automatic,4wd,pickup,silver,al,8.0
12995,2008.0,Ford,Ford F-150,good,gas,93146.0,clean,automatic,4wd,pickup,green,al,8.0
9634,2009.0,Toyota,Toyota Camry,excellent,gas,98799.0,clean,other,fwd,sedan,Unknown,al,4.0
9000,2011.0,Chevrolet,Chevrolet Silverado 1500,good,gas,139718.0,clean,automatic,4wd,pickup,Unknown,al,8.0
17900,2012.0,Ford,Ford F-150,like new,other,159936.0,clean,automatic,4wd,pickup,white,al,8.0
23299,2012.0,Ford,Ford F-150,like new,gas,101760.0,clean,automatic,4wd,pickup,black,al,6.0
5900,2006.0,Ford,Ford F-150,good,gas,146000.0,clean,automatic,4wd,truck,Unknown,al,8.0
34990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,30559.0,clean,other,4wd,pickup,white,al,8.0
35900,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,other,69988.0,clean,automatic,4wd,pickup,silver,al,8.0
14700,2010.0,Chevrolet,Chevrolet Silverado 1500,like new,other,200392.0,clean,automatic,4wd,other,blue,al,8.0
40990,2019.0,Ford,Ford F-150,good,gas,13564.0,clean,other,4wd,pickup,white,al,6.0
38590,2015.0,Ford,Ford F-150,good,other,41804.0,clean,other,4wd,pickup,brown,al,8.0
31990,2016.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,107597.0,clean,automatic,4wd,pickup,white,al,8.0
27988,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,62667.0,clean,automatic,4wd,truck,blue,al,8.0
23900,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,other,100000.0,clean,automatic,4wd,pickup,red,al,8.0
32990,2018.0,Ford,Ford F-150,good,other,11360.0,clean,other,4wd,pickup,white,al,6.0
40590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19910.0,clean,other,4wd,pickup,silver,al,8.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,15591.0,clean,other,4wd,pickup,white,al,6.0
30990,2018.0,Ford,Ford F-150,good,other,23029.0,clean,other,4wd,pickup,white,al,6.0
34990,2020.0,Ford,Ford F-150,good,gas,12562.0,clean,other,4wd,pickup,Unknown,al,6.0
28989,2013.0,Ford,Ford F-150,like new,gas,91989.0,clean,automatic,4wd,pickup,white,al,8.0
29989,2015.0,Ford,Ford F-150,like new,gas,68143.0,clean,automatic,4wd,pickup,white,al,6.0
17900,2012.0,Ford,Ford F-150,like new,other,159936.0,clean,automatic,4wd,pickup,white,al,8.0
29699,2018.0,Ford,Ford F-150,good,gas,79063.0,clean,automatic,4wd,pickup,white,al,6.0
23299,2012.0,Ford,Ford F-150,like new,gas,101760.0,clean,automatic,4wd,pickup,black,al,6.0
17900,2012.0,Ford,Ford F-150,like new,other,159936.0,clean,automatic,4wd,pickup,white,al,8.0
33990,2016.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,117895.0,clean,automatic,4wd,pickup,white,al,8.0
21500,2014.0,Ford,Ford F-150,excellent,gas,164000.0,clean,automatic,4wd,truck,white,al,6.0
23900,2012.0,Chevrolet,Chevrolet Silverado 1500,like new,other,100000.0,clean,automatic,4wd,pickup,red,al,8.0
18590,2017.0,Toyota,Toyota Camry,good,gas,30223.0,clean,other,fwd,sedan,silver,al,4.0
17590,2017.0,Toyota,Toyota Camry,good,other,41606.0,clean,other,fwd,sedan,Unknown,al,4.0
10897,2010.0,Ford,Ford F-150,like new,gas,236479.0,clean,other,rwd,truck,Unknown,al,8.0
10500,2012.0,Chevrolet,Chevrolet Silverado 1500,good,gas,230000.0,clean,automatic,4wd,truck,Unknown,al,8.0
35990,2016.0,Ford,Ford F-150,like new,gas,57838.0,clean,automatic,4wd,pickup,black,al,6.0
24900,2013.0,Ford,Ford F-150,like new,gas,159134.0,clean,automatic,rwd,offroad,white,al,6.0
12995,2008.0,Ford,Ford F-150,good,gas,93146.0,clean,automatic,4wd,pickup,green,al,8.0
2500,2002.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,300402.0,clean,automatic,4wd,truck,white,al,8.0
43990,2020.0,Ford,Ford F-150,good,other,31609.0,clean,other,4wd,pickup,black,al,6.0
28989,2013.0,Ford,Ford F-150,like new,gas,98595.0,clean,automatic,4wd,pickup,grey,al,8.0
46990,2020.0,Ford,Ford F-150,good,gas,13935.0,clean,other,4wd,pickup,black,al,8.0
18897,2016.0,Toyota,Toyota Camry,like new,gas,41378.0,clean,other,fwd,sedan,white,al,4.0
37900,2020.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,5622.0,clean,automatic,rwd,truck,white,al,8.0
16407,2013.0,Chevrolet,Chevrolet Silverado 1500,good,gas,79605.0,clean,automatic,rwd,truck,red,al,6.0
32990,2018.0,Ford,Ford F-150,good,gas,20558.0,clean,other,4wd,pickup,Unknown,al,8.0
41990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,10079.0,clean,other,4wd,pickup,red,al,4.0
33990,2018.0,Ford,Ford F-150,good,other,26732.0,clean,other,4wd,pickup,Unknown,al,6.0
35990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,28338.0,clean,other,4wd,pickup,red,al,8.0
27500,2015.0,Ford,Ford F-150,excellent,gas,165767.0,clean,automatic,4wd,offroad,silver,al,6.0
41990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,12880.0,clean,automatic,4wd,pickup,white,al,8.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,30457.0,clean,other,4wd,pickup,red,al,8.0
5000,2003.0,Toyota,Toyota Camry,good,gas,183600.0,clean,automatic,fwd,sedan,Unknown,al,4.0
5599,2010.0,Toyota,Toyota Camry,excellent,gas,210500.0,clean,automatic,fwd,sedan,silver,al,6.0
20995,2015.0,Ford,Ford F-150,fair,gas,95424.0,clean,automatic,rwd,pickup,white,al,8.0
4800,2007.0,Chevrolet,Chevrolet Silverado 1500,good,gas,206000.0,clean,automatic,rwd,truck,blue,al,6.0
3800,2001.0,Ford,Ford F-150,good,gas,206000.0,clean,automatic,rwd,truck,white,al,6.0
35990,2018.0,Ford,Ford F-150,good,gas,22812.0,clean,other,4wd,pickup,black,al,6.0
25378,2016.0,Ford,Ford F-150,like new,gas,122702.0,clean,automatic,rwd,pickup,red,al,6.0
14890,2012.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,146979.0,clean,automatic,rwd,truck,black,al,8.0
32591,2015.0,Ford,Ford F-150,good,gas,84215.0,clean,automatic,rwd,pickup,white,al,8.0
28490,2018.0,Ford,Ford F-150,like new,gas,73373.0,clean,automatic,rwd,pickup,black,al,8.0
31978,2019.0,Ford,Ford F-150,like new,gas,101256.0,clean,automatic,4wd,pickup,white,al,6.0
20995,2015.0,Ford,Ford F-150,fair,gas,98851.0,clean,automatic,rwd,pickup,white,al,8.0
20970,2014.0,Ford,Ford F-150,good,gas,119239.0,clean,automatic,4wd,pickup,black,al,8.0
20978,2018.0,Toyota,Toyota Camry,like new,gas,55935.0,clean,automatic,fwd,sedan,black,al,4.0
18995,2019.0,Toyota,Toyota Camry,good,gas,71223.0,clean,automatic,fwd,sedan,blue,al,4.0
17278,2016.0,Ford,Ford F-150,like new,gas,96809.0,clean,automatic,rwd,pickup,custom,al,6.0
11995,2011.0,Ford,Ford F-150,fair,gas,196631.0,clean,automatic,4wd,pickup,white,al,8.0
22788,2019.0,Toyota,Toyota Camry,good,gas,53496.0,clean,automatic,fwd,sedan,white,al,4.0
31690,2016.0,Ford,Ford F-150,good,gas,86296.0,clean,automatic,4wd,pickup,silver,al,6.0
15299,2017.0,Toyota,Toyota Camry,excellent,gas,60000.0,clean,automatic,fwd,sedan,white,al,4.0
31788,2015.0,Ford,Ford F-150,good,gas,78041.0,clean,automatic,rwd,pickup,black,al,8.0
30998,2015.0,Ford,Ford F-150,like new,gas,123624.0,clean,automatic,4wd,pickup,black,al,8.0
15950,2013.0,Ford,Ford F-150,excellent,gas,159796.0,clean,automatic,rwd,truck,white,al,6.0
12495,2014.0,Ford,Ford F-150,fair,gas,167982.0,clean,automatic,rwd,pickup,white,al,8.0
59000,2018.0,Ford,Ford F-150,excellent,gas,79000.0,clean,automatic,4wd,truck,grey,al,6.0
19995,2015.0,Ford,Ford F-150,fair,gas,117495.0,clean,automatic,rwd,pickup,white,al,8.0
27295,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,129649.0,clean,automatic,4wd,pickup,black,al,8.0
23995,2013.0,Ford,Ford F-150,good,gas,139863.0,clean,automatic,rwd,truck,green,al,6.0
35995,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,69815.0,clean,automatic,rwd,truck,white,al,8.0
5950,2006.0,Toyota,Toyota Camry,like new,gas,119817.0,clean,automatic,fwd,sedan,grey,al,4.0
23895,2016.0,Ford,Ford F-150,excellent,gas,148832.0,clean,automatic,4wd,truck,Unknown,al,6.0
17495,2015.0,Ford,Ford F-150,fair,gas,94315.0,clean,automatic,rwd,pickup,white,al,6.0
5995,2003.0,Ford,Ford F-150,fair,gas,228110.0,clean,automatic,rwd,pickup,red,al,8.0
6700,2001.0,Ford,Ford F-150,good,gas,270000.0,clean,automatic,4wd,truck,Unknown,al,8.0
24788,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,159821.0,clean,automatic,4wd,pickup,custom,al,8.0
32952,2019.0,Ford,Ford F-150,good,gas,48335.0,clean,automatic,rwd,pickup,custom,al,8.0
32650,2017.0,Ford,Ford F-150,like new,gas,61941.0,clean,automatic,rwd,pickup,silver,al,6.0
11000,2015.0,Toyota,Toyota Camry,good,gas,108000.0,clean,automatic,fwd,other,red,al,4.0
19995,2011.0,Ford,Ford F-150,good,gas,103554.0,clean,automatic,4wd,truck,grey,al,8.0
33952,2019.0,Ford,Ford F-150,like new,gas,32725.0,clean,automatic,rwd,pickup,Unknown,al,6.0
12300,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,133832.0,clean,automatic,fwd,pickup,white,al,8.0
17978,2012.0,Ford,Ford F-150,good,gas,174196.0,clean,automatic,4wd,pickup,silver,al,8.0
29278,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,55728.0,clean,automatic,rwd,pickup,white,al,8.0
33245,2016.0,Ford,Ford F-150,like new,gas,98421.0,clean,automatic,4wd,pickup,black,al,6.0
20995,2015.0,Ford,Ford F-150,good,gas,98419.0,clean,automatic,rwd,pickup,white,al,8.0
32740,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,52832.0,clean,automatic,4wd,pickup,black,al,8.0
19978,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,194142.0,clean,automatic,rwd,pickup,white,al,8.0
15578,2011.0,Ford,Ford F-150,good,gas,177689.0,clean,automatic,rwd,pickup,silver,al,8.0
30900,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,114800.0,clean,automatic,4wd,truck,custom,al,8.0
24900,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,119569.0,clean,automatic,rwd,truck,white,al,8.0
15000,1997.0,Chevrolet,Chevrolet Silverado 1500,good,gas,269000.0,clean,automatic,4wd,truck,green,al,8.0
10500,2014.0,Toyota,Toyota Camry,good,gas,145000.0,clean,automatic,fwd,sedan,grey,al,4.0
22495,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,52686.0,clean,automatic,rwd,truck,silver,al,8.0
27995,2013.0,Ford,Ford F-150,good,gas,104253.0,clean,automatic,4wd,truck,white,al,6.0
3999,2001.0,Ford,Ford F-150,good,gas,234500.0,clean,automatic,rwd,pickup,white,al,8.0
11000,2004.0,Ford,Ford F-150,good,gas,252247.0,clean,automatic,4wd,pickup,Unknown,al,8.0
7999,2008.0,Toyota,Toyota Camry,excellent,gas,108000.0,clean,automatic,fwd,sedan,red,al,4.0
8988,2001.0,Chevrolet,Chevrolet Silverado 1500,good,gas,189000.0,clean,automatic,4wd,truck,green,al,8.0
29278,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,55728.0,clean,automatic,rwd,pickup,white,al,8.0
29995,2015.0,Ford,Ford F-150,good,gas,89320.0,clean,automatic,4wd,pickup,grey,al,8.0
9000,2006.0,Ford,Ford F-150,good,gas,182000.0,clean,automatic,4wd,pickup,grey,al,8.0
12788,2009.0,Ford,Ford F-150,good,gas,202458.0,clean,automatic,rwd,pickup,grey,al,8.0
33245,2016.0,Ford,Ford F-150,like new,gas,98421.0,clean,automatic,4wd,pickup,black,al,6.0
18900,2016.0,Toyota,Toyota Camry,like new,gas,59900.0,clean,automatic,fwd,sedan,white,al,4.0
9950,2011.0,Ford,Ford F-150,good,gas,136341.0,clean,automatic,4wd,pickup,white,al,6.0
11950,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,179935.0,clean,automatic,4wd,pickup,black,al,8.0
39590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19160.0,clean,other,4wd,pickup,red,al,8.0
14500,2009.0,Chevrolet,Chevrolet Silverado 1500,good,other,146875.0,clean,automatic,4wd,pickup,green,al,8.0
17500,2015.0,Toyota,Toyota Camry,good,gas,13690.0,clean,automatic,fwd,sedan,white,al,4.0
37998,2018.0,Ford,Ford F-150,excellent,gas,49103.0,clean,automatic,4wd,pickup,silver,al,8.0
12900,2010.0,Chevrolet,Chevrolet Silverado 1500,good,other,190088.0,clean,automatic,4wd,pickup,blue,al,8.0
14500,2009.0,Chevrolet,Chevrolet Silverado 1500,good,other,146875.0,clean,automatic,4wd,pickup,green,al,8.0
17500,2015.0,Toyota,Toyota Camry,good,gas,13690.0,clean,automatic,fwd,sedan,white,al,4.0
14500,2009.0,Chevrolet,Chevrolet Silverado 1500,good,other,146875.0,clean,automatic,4wd,pickup,green,al,8.0
17500,2015.0,Toyota,Toyota Camry,good,gas,13690.0,clean,automatic,fwd,sedan,white,al,4.0
30990,2014.0,Ford,Ford F-150,good,other,67344.0,clean,other,4wd,pickup,orange,al,8.0
14500,2009.0,Chevrolet,Chevrolet Silverado 1500,good,other,146875.0,clean,automatic,4wd,pickup,green,al,8.0
17500,2015.0,Toyota,Toyota Camry,good,gas,13690.0,clean,automatic,fwd,sedan,white,al,4.0
24590,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,40784.0,clean,other,4wd,pickup,white,al,6.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,al,6.0
28990,2014.0,Ford,Ford F-150,good,other,36038.0,clean,other,4wd,pickup,black,al,6.0
17998,2017.0,Toyota,Toyota Camry,excellent,gas,43184.0,clean,automatic,fwd,SUV,black,al,4.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,al,6.0
11950,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,179935.0,clean,automatic,4wd,pickup,black,al,8.0
7950,2008.0,Ford,Ford F-150,good,gas,147700.0,clean,automatic,rwd,truck,white,al,6.0
9950,2011.0,Ford,Ford F-150,good,gas,136341.0,clean,automatic,4wd,pickup,white,al,6.0
36590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7619.0,clean,other,4wd,pickup,white,al,8.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,al,8.0
31590,2013.0,Ford,Ford F-150,good,other,68089.0,clean,other,4wd,pickup,red,al,8.0
35590,2017.0,Ford,Ford F-150,good,gas,36536.0,clean,other,4wd,pickup,silver,al,6.0
4999,2002.0,Toyota,Toyota Camry,good,gas,152212.0,clean,manual,fwd,sedan,silver,al,4.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,al,6.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,al,6.0
4500,2010.0,Toyota,Toyota Camry,good,gas,278000.0,clean,automatic,fwd,sedan,silver,al,4.0
9950,2011.0,Ford,Ford F-150,good,gas,136341.0,clean,automatic,4wd,pickup,white,al,6.0
7950,2008.0,Ford,Ford F-150,good,gas,147700.0,clean,automatic,rwd,truck,white,al,6.0
3800,2003.0,Toyota,Toyota Camry,good,gas,150042.0,clean,automatic,fwd,convertible,Unknown,al,6.0
11950,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,179935.0,clean,automatic,4wd,pickup,black,al,8.0
59996,2020.0,Ford,Ford F-150,excellent,gas,6808.0,clean,automatic,4wd,pickup,blue,al,6.0
30900,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,114800.0,clean,automatic,4wd,truck,custom,al,8.0
24900,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,119569.0,clean,automatic,rwd,truck,white,al,8.0
20998,2018.0,Toyota,Toyota Camry,excellent,gas,55610.0,clean,automatic,fwd,SUV,Unknown,al,4.0
39998,2016.0,Ford,Ford F-150,excellent,gas,74046.0,clean,automatic,4wd,pickup,black,al,6.0
58998,2020.0,Ford,Ford F-150,excellent,gas,3421.0,clean,automatic,4wd,pickup,black,al,6.0
18590,2017.0,Toyota,Toyota Camry,good,gas,30223.0,clean,other,fwd,sedan,silver,al,4.0
33590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,15591.0,clean,other,4wd,pickup,white,al,6.0
11950,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,179935.0,clean,automatic,4wd,pickup,black,al,8.0
43063,2018.0,Ford,Ford F-150,excellent,gas,64983.0,clean,automatic,4wd,pickup,white,al,6.0
15500,2010.0,Ford,Ford F-150,good,gas,141000.0,clean,manual,rwd,truck,white,al,8.0
37998,2018.0,Ford,Ford F-150,excellent,gas,49103.0,clean,automatic,4wd,pickup,silver,al,8.0
11950,2010.0,Ford,Ford F-150,good,gas,252140.0,clean,automatic,4wd,truck,white,al,8.0
37590,2019.0,Ford,Ford F-150,good,gas,8663.0,clean,other,4wd,pickup,Unknown,al,6.0
35990,2018.0,Ford,Ford F-150,good,gas,22812.0,clean,other,4wd,pickup,black,al,6.0
25990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,82140.0,clean,automatic,4wd,pickup,black,al,8.0
18000,2012.0,Ford,Ford F-150,excellent,gas,91345.0,clean,automatic,4wd,pickup,white,al,6.0
28000,2015.0,Ford,Ford F-150,excellent,gas,88350.0,clean,automatic,4wd,pickup,red,al,8.0
36590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7619.0,clean,other,4wd,pickup,white,al,8.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,al,6.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,al,6.0
23590,2012.0,Ford,Ford F-150,good,gas,53752.0,clean,other,4wd,pickup,white,al,8.0
8500,2011.0,Ford,Ford F-150,good,gas,230000.0,clean,automatic,4wd,pickup,Unknown,al,6.0
29990,2016.0,Ford,Ford F-150,good,gas,44339.0,clean,other,4wd,pickup,red,al,6.0
18590,2017.0,Toyota,Toyota Camry,good,gas,30223.0,clean,other,fwd,sedan,silver,al,4.0
2500,1995.0,Ford,Ford F-150,fair,gas,240000.0,clean,automatic,rwd,pickup,black,al,8.0
23995,2013.0,Ford,Ford F-150,good,other,58093.0,clean,automatic,4wd,pickup,silver,ak,8.0
31995,2013.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,63481.0,clean,automatic,4wd,pickup,white,ak,8.0
31995,2013.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,63481.0,clean,automatic,4wd,pickup,white,ak,8.0
29995,2013.0,Ford,Ford F-150,good,gas,135329.0,clean,automatic,4wd,pickup,red,ak,6.0
13950,2007.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,193121.0,clean,automatic,4wd,truck,black,ak,8.0
29500,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,15722.0,clean,automatic,4wd,pickup,Unknown,ak,8.0
11950,2012.0,Toyota,Toyota Camry,excellent,gas,82282.0,clean,automatic,fwd,sedan,blue,ak,4.0
34500,2018.0,Ford,Ford F-150,excellent,gas,80030.0,clean,automatic,4wd,truck,white,ak,8.0
7500,2004.0,Chevrolet,Chevrolet Silverado 1500,good,gas,200000.0,clean,automatic,4wd,pickup,green,ak,8.0
27995,2012.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,78015.0,clean,automatic,4wd,pickup,white,ak,8.0
29995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,78370.0,clean,automatic,4wd,pickup,brown,ak,6.0
20995,2010.0,Ford,Ford F-150,good,other,108352.0,clean,automatic,4wd,pickup,white,ak,8.0
26995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,87058.0,clean,automatic,4wd,pickup,white,ak,8.0
24950,2004.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,64000.0,clean,automatic,4wd,pickup,black,ak,8.0
29995,2013.0,Ford,Ford F-150,good,other,131317.0,clean,automatic,4wd,pickup,black,ak,8.0
46000,2020.0,Ford,Ford F-150,like new,gas,19000.0,clean,automatic,4wd,truck,blue,ak,6.0
29988,2013.0,Ford,Ford F-150,fair,gas,56136.0,clean,automatic,4wd,pickup,red,ak,8.0
45988,2018.0,Ford,Ford F-150,like new,gas,13591.0,clean,automatic,4wd,pickup,silver,ak,6.0
18950,2014.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,113112.0,clean,automatic,4wd,truck,white,ak,6.0
13950,2013.0,Toyota,Toyota Camry,good,gas,102323.0,clean,automatic,fwd,sedan,silver,ak,4.0
44995,2018.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,42500.0,clean,automatic,4wd,truck,blue,ak,8.0
14500,2007.0,Ford,Ford F-150,good,gas,117000.0,clean,automatic,4wd,pickup,Unknown,ak,8.0
39988,2018.0,Ford,Ford F-150,good,gas,31795.0,clean,automatic,4wd,pickup,red,ak,8.0
34988,2016.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,54291.0,clean,automatic,4wd,pickup,silver,ak,8.0
19995,2016.0,Toyota,Toyota Camry,fair,gas,45894.0,clean,automatic,fwd,sedan,custom,ak,4.0
8000,1999.0,Ford,Ford F-150,excellent,gas,75000.0,clean,automatic,4wd,truck,green,ak,8.0
44995,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,94201.0,clean,automatic,4wd,truck,white,ak,8.0
33995,2015.0,Ford,Ford F-150,like new,gas,74702.0,clean,automatic,4wd,truck,white,ak,8.0
37995,2015.0,Ford,Ford F-150,like new,gas,98043.0,clean,automatic,4wd,truck,white,ak,6.0
17995,2014.0,Toyota,Toyota Camry,like new,gas,35563.0,clean,automatic,fwd,sedan,red,ak,4.0
7900,2000.0,Ford,Ford F-150,good,gas,208732.0,clean,automatic,4wd,pickup,blue,ak,8.0
3000,2004.0,Ford,Ford F-150,good,gas,232000.0,clean,automatic,4wd,truck,black,ak,8.0
27995,2013.0,Ford,Ford F-150,good,other,19928.0,clean,automatic,4wd,pickup,silver,ak,8.0
19995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,189740.0,clean,automatic,4wd,pickup,Unknown,ak,8.0
29995,2012.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,103901.0,clean,automatic,4wd,pickup,blue,ak,8.0
29995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,78370.0,clean,automatic,4wd,pickup,brown,ak,6.0
29995,2013.0,Ford,Ford F-150,good,gas,135329.0,clean,automatic,4wd,pickup,red,ak,6.0
27988,2019.0,Toyota,Toyota Camry,good,gas,14821.0,clean,automatic,fwd,sedan,blue,ak,4.0
18999,2012.0,Ford,Ford F-150,good,gas,187194.0,clean,automatic,4wd,pickup,black,ak,6.0
36999,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,69549.0,clean,automatic,4wd,pickup,silver,ak,8.0
29999,2014.0,Ford,Ford F-150,good,gas,146614.0,clean,automatic,4wd,pickup,blue,ak,6.0
27999,2013.0,Ford,Ford F-150,good,other,136996.0,clean,automatic,4wd,pickup,red,ak,8.0
31999,2014.0,Ford,Ford F-150,good,other,81320.0,clean,automatic,4wd,pickup,white,ak,8.0
30999,2014.0,Ford,Ford F-150,good,other,94010.0,clean,automatic,4wd,pickup,red,ak,8.0
22999,2011.0,Chevrolet,Chevrolet Silverado 1500,good,other,177206.0,clean,automatic,4wd,pickup,white,ak,8.0
6495,1999.0,Chevrolet,Chevrolet Silverado 1500,good,gas,180000.0,clean,automatic,4wd,offroad,Unknown,ak,8.0
29500,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,118357.0,clean,automatic,4wd,truck,white,ak,8.0
24995,2008.0,Chevrolet,Chevrolet Silverado 1500,good,gas,109659.0,clean,automatic,4wd,other,white,ak,8.0
30995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,95321.0,clean,automatic,4wd,pickup,Unknown,ak,8.0
23995,2013.0,Chevrolet,Chevrolet Silverado 1500,good,gas,98238.0,clean,automatic,4wd,pickup,white,ak,8.0
23995,2009.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,87648.0,clean,automatic,4wd,pickup,white,ak,8.0
20999,2008.0,Chevrolet,Chevrolet Silverado 1500,good,gas,172956.0,clean,automatic,4wd,pickup,black,ak,8.0
24995,2013.0,Chevrolet,Chevrolet Silverado 1500,good,other,117794.0,clean,automatic,4wd,pickup,black,ak,8.0
21995,2014.0,Ford,Ford F-150,good,other,186751.0,clean,automatic,4wd,pickup,white,ak,8.0
29995,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,110366.0,clean,automatic,4wd,pickup,silver,ak,8.0
